season_year,team_id,team_code,team_name_en,team_name_es,country_en,country_es,player_id,player_name,player_age,player_birth_date,player_country_code,player_birth_country_code,player_gender,player_field_position,player_detailed_field_position,club_id,club_shirt_name,club_jersey_number,defending__recovered_ball,defending__tackles,defending__tackles_won,defending__tackles_lost,defending__clearance_attempted,defending__matches_appearance
2006,50137,ROM,Roma,Roma,Italy,Italia,101705,Doni,46.0,1979-10-22,BRA,,MALE,GOALKEEPER,,,Doni,32,,,,,,10.0
2006,50037,BAY,Bayern München,Bayern München,Germany,Alemania,9182,Oliver Kahn,56.0,1969-06-15,GER,,MALE,,,,,,,,,,,9.0
2006,50062,PSV,PSV,PSV,Netherlands,Holanda,70524,Arouna Koné,42.0,1983-11-11,CIV,,MALE,FORWARD,STRIKER,,Kone,2,,,,,,9.0
2006,52914,CHE,Chelsea,Chelsea,England,Inglaterra,69271,John Obi Mikel,38.0,1987-04-22,NGA,,MALE,MIDFIELDER,DEFENSIVE_MIDFIELDER,53356,MIKEL,12,,,,,,9.0
2006,52268,VAL,Valencia,Valencia,Spain,España,66414,David Villa,43.0,1981-12-03,ESP,ESP,MALE,FORWARD,STRIKER,2607186,Villa,9,,,,,,9.0
2006,50062,PSV,PSV,PSV,Netherlands,Holanda,64533,Edison Méndez,46.0,1979-03-16,ECU,,MALE,MIDFIELDER,,,Méndez,8,,,,,,9.0
2006,52268,VAL,Valencia,Valencia,Spain,España,64257,David Silva,39.0,1986-01-08,ESP,ESP,MALE,MIDFIELDER,ATTACKING_MIDFIELDER,,Silva,21,,,,,,9.0
2006,50037,BAY,Bayern München,Bayern München,Germany,Alemania,63033,Philipp Lahm,42.0,1983-11-11,GER,GER,MALE,DEFENDER,UNKNOWN,50037,Lahm,21,,,,,,9.0
2006,52682,MUN,Man Utd,Man Utd,England,Inglaterra,56384,Darren Fletcher,41.0,1984-02-01,SCO,,MALE,,UNKNOWN,53356,,24,,,,,,9.0
2006,52914,CHE,Chelsea,Chelsea,England,Inglaterra,51553,Ashley Cole,44.0,1980-12-20,ENG,,MALE,DEFENDER,UNKNOWN,52917,A. Cole,3,,,,,,9.0
2006,52268,VAL,Valencia,Valencia,Spain,España,48929,Miguel,45.0,1980-01-04,POR,POR,MALE,DEFENDER,UNKNOWN,,Miguel,23,,,,,,9.0
2006,52268,VAL,Valencia,Valencia,Spain,España,4707,Santiago Cañizares,55.0,1969-12-18,ESP,,MALE,GOALKEEPER,,,Cañizares,1,,,,,,9.0
2006,50137,ROM,Roma,Roma,Italy,Italia,45931,Simone Perrotta,48.0,1977-09-17,ITA,,MALE,MIDFIELDER,UNKNOWN,,Perrotta,20,,,,,,9.0
2006,50058,MIL,Milan,Milan,Italy,Italia,43819,Alberto Gilardino,43.0,1982-07-05,ITA,,MALE,FORWARD,,2604874,Gilardino,11,,,,,,9.0
2006,50058,MIL,Milan,Milan,Italy,Italia,428,Paolo Maldini,57.0,1968-06-26,ITA,ITA,MALE,DEFENDER,,,Maldini,3,,,,,,9.0
2006,50037,BAY,Bayern München,Bayern München,Germany,Alemania,40745,Willy Sagnol,48.0,1977-03-18,FRA,,MALE,,FULL_BACK,,,2,,,,,,9.0
2006,52682,MUN,Man Utd,Man Utd,England,Inglaterra,31384,Rio Ferdinand,47.0,1978-11-07,,,MALE,DEFENDER,,52282,FERDINAND,5,,,,,,9.0
2006,52914,CHE,Chelsea,Chelsea,England,Inglaterra,22485,Claude Makelele,52.0,1973-02-18,FRA,COD,MALE,,DEFENSIVE_MIDFIELDER,,,4,,,,,,9.0
2006,50137,ROM,Roma,Roma,Italy,Italia,20437,Christian Panucci,52.0,1973-04-12,ITA,,MALE,DEFENDER,UNKNOWN,,Panucci,2,,,,,,9.0
2006,50137,ROM,Roma,Roma,Italy,Italia,15895,Francesco Totti,49.0,1976-09-27,ITA,ITA,MALE,FORWARD,STRIKER,,Totti,10,,,,,,9.0
2006,50062,PSV,PSV,PSV,Netherlands,Holanda,104396,Carlos Salcido,45.0,1980-04-02,MEX,,MALE,DEFENDER,UNKNOWN,,Salcido,3,,,,,,9.0
2006,50064,POR,Porto,Porto,Portugal,Portugal,95417,Pepe,42.0,1983-02-26,POR,BRA,MALE,DEFENDER,CENTRE_BACK,,De Lima Ferreira,3,,,,,,8.0
2006,50062,PSV,PSV,PSV,Netherlands,Holanda,95310,Alex,43.0,1982-06-17,BRA,,MALE,DEFENDER,,,Alex,13,,,,,,8.0
2006,50138,INT,Inter,Inter,Italy,Italia,95291,Maicon,44.0,1981-07-26,BRA,BRA,MALE,DEFENDER,,,Maicon,13,,,,,,8.0
2006,50050,CEL,Celtic,Celtic,Scotland,Escocia,91595,Shunsuke Nakamura,47.0,1978-06-24,JPN,,MALE,MIDFIELDER,,54189,Nakamura,25,,,,,,8.0
2006,50062,PSV,PSV,PSV,Netherlands,Holanda,91479,Jefferson Farfán,41.0,1984-10-26,PER,,MALE,MIDFIELDER,WINGER,53065,Farfan,8,,,,,,8.0
2006,75797,LIL,Lille,Lille,France,Francia,72314,Peter Odemwingie,44.0,1981-07-15,NGA,,MALE,FORWARD,,2601115,Odemwingie,9,,,,,,8.0
2006,50064,POR,Porto,Porto,Portugal,Portugal,71766,Helton,47.0,1978-05-18,BRA,BRA,MALE,GOALKEEPER,UNKNOWN,,Helton,1,,,,,,8.0
2006,52280,ARS,Arsenal,Arsenal,England,Inglaterra,70072,Cesc Fàbregas,38.0,1987-05-04,ESP,ESP,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,,FÀBREGAS,4,,,,,,8.0
2006,50058,MIL,Milan,Milan,Italy,Italia,68690,Yoann Gourcuff,39.0,1986-07-11,FRA,,MALE,MIDFIELDER,,2601308,Gourcuff,8,,,,,,8.0
2006,50037,BAY,Bayern München,Bayern München,Germany,Alemania,67496,Bastian Schweinsteiger,41.0,1984-08-01,GER,GER,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,2607180,SCHWEINSTEIGER,31,,,,,,8.0
2006,52280,ARS,Arsenal,Arsenal,England,Inglaterra,66613,Kolo Touré,44.0,1981-03-19,CIV,CIV,MALE,,CENTRE_BACK,,,2,,,,,,8.0
2006,75797,LIL,Lille,Lille,France,Francia,64974,Jean Makoun,42.0,1983-05-29,CMR,,MALE,MIDFIELDER,UNKNOWN,60532,Makoun,77,,,,,,8.0
2006,50064,POR,Porto,Porto,Portugal,Portugal,64413,Bruno Alves,43.0,1981-11-27,POR,POR,MALE,DEFENDER,CENTRE_BACK,,Alves,22,,,,,,8.0
2006,50080,BAR,Barcelona,Barcelona,Spain,España,61659,Ronaldinho,45.0,1980-03-21,BRA,BRA,MALE,FORWARD,,75064,Ronaldinho,80,,,,,,8.0
2006,50037,BAY,Bayern München,Bayern München,Germany,Alemania,60837,Lúcio,47.0,1978-05-08,BRA,BRA,MALE,DEFENDER,UNKNOWN,75057,Lucio,2,,,,,,8.0
2006,75797,LIL,Lille,Lille,France,Francia,60786,Grégory Tafforeau,49.0,1976-09-29,FRA,,MALE,DEFENDER,,,Tafforeau,20,,,,,,8.0
2006,52682,MUN,Man Utd,Man Utd,England,Inglaterra,60395,Gabriel Heinze,47.0,1978-04-19,ARG,,MALE,DEFENDER,,,Heinze,5,,,,,,8.0
2006,50080,BAR,Barcelona,Barcelona,Spain,España,58031,Andrés Iniesta,41.0,1984-05-11,ESP,ESP,MALE,FORWARD,ATTACKING_MIDFIELDER,,A. Iniesta,8,,,,,,8.0
2006,52914,CHE,Chelsea,Chelsea,England,Inglaterra,57134,Arjen Robben,41.0,1984-01-23,NED,NED,MALE,MIDFIELDER,UNKNOWN,50144,Robben,10,,,,,,8.0
2006,50080,BAR,Barcelona,Barcelona,Spain,España,56455,Víctor Valdés,43.0,1982-01-14,ESP,,MALE,,UNKNOWN,69600,,1,,,,,,8.0
2006,50050,CEL,Celtic,Celtic,Scotland,Escocia,55099,Kenny Miller,45.0,1979-12-23,SCO,,MALE,FORWARD,UNKNOWN,,Miller,9,,,,,,8.0
2006,75797,LIL,Lille,Lille,France,Francia,53825,Nicolas Plestan,44.0,1981-06-02,FRA,,MALE,DEFENDER,,,Plestan,25,,,,,,8.0
2006,50064,POR,Porto,Porto,Portugal,Portugal,53749,Ricardo Quaresma,42.0,1983-09-26,POR,POR,MALE,MIDFIELDER,WINGER,,QUARESMA,7,,,,,,8.0
2006,5312,LYO,Lyon,Lyon,France,Francia,52694,Tiago,44.0,1981-05-02,POR,POR,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,,Tiago,5,,,,,,8.0
2006,50062,PSV,PSV,PSV,Netherlands,Holanda,51660,Jason Culina,45.0,1980-08-05,AUS,,MALE,MIDFIELDER,UNKNOWN,,Culina,15,,,,,,8.0
2006,50080,BAR,Barcelona,Barcelona,Spain,España,51643,Deco,48.0,1977-08-27,POR,BRA,MALE,MIDFIELDER,UNKNOWN,,Deco,20,,,,,,8.0
2006,52268,VAL,Valencia,Valencia,Spain,España,51473,Roberto Ayala,52.0,1973-04-14,ARG,,MALE,DEFENDER,,52822,Ayala,6,,,,,,8.0
2006,52268,VAL,Valencia,Valencia,Spain,España,50788,Joaquín,44.0,1981-07-21,ESP,,MALE,MIDFIELDER,WINGER,52265,Joaquin,17,,,,,,8.0
2006,52914,CHE,Chelsea,Chelsea,England,Inglaterra,49029,Petr Čech,43.0,1982-05-20,CZE,CZE,MALE,,GOALKEEPER,,,1,,,,,,8.0
2006,50050,CEL,Celtic,Celtic,Scotland,Escocia,48743,Lee Naylor,45.0,1980-03-19,ENG,,MALE,DEFENDER,,,Naylor,3,,,,,,8.0
2006,50050,CEL,Celtic,Celtic,Scotland,Escocia,48702,Stephen McManus,43.0,1982-09-10,SCO,,MALE,,,,,6,,,,,,8.0
2006,50050,CEL,Celtic,Celtic,Scotland,Escocia,46853,Artur Boruc,45.0,1980-02-20,POL,POL,MALE,GOALKEEPER,GOALKEEPER,50146,Boruc,1,,,,,,8.0
2006,50062,PSV,PSV,PSV,Netherlands,Holanda,46689,Jan Kromkamp,45.0,1980-08-17,NED,,MALE,DEFENDER,,,Kromkamp,19,,,,,,8.0
2006,52268,VAL,Valencia,Valencia,Spain,España,43680,Emiliano Moretti,44.0,1981-06-11,ITA,,MALE,DEFENDER,CENTRE_BACK,50029,Moretti,24,,,,,,8.0
2006,52280,ARS,Arsenal,Arsenal,England,Inglaterra,4291,Jens Lehmann,56.0,1969-11-10,GER,GER,MALE,,GOALKEEPER,,,1,,,,,,8.0
2006,50080,BAR,Barcelona,Barcelona,Spain,España,42872,Carles Puyol,47.0,1978-04-13,ESP,ESP,MALE,DEFENDER,UNKNOWN,,Puyol,5,,,,,,8.0
2006,50062,PSV,PSV,PSV,Netherlands,Holanda,42294,Mika Väyrynen,43.0,1981-12-28,FIN,SWE,MALE,,UNKNOWN,,,4,,,,,,8.0
2006,52682,MUN,Man Utd,Man Utd,England,Inglaterra,41382,Nemanja Vidić,44.0,1981-10-21,SRB,SRB,MALE,DEFENDER,,,Vidic,15,,,,,,8.0
2006,52280,ARS,Arsenal,Arsenal,England,Inglaterra,41331,Aleksandr Hleb,44.0,1981-05-01,BLR,BLR,MALE,MIDFIELDER,ATTACKING_MIDFIELDER,,Hleb,11,,,,,,8.0
2006,50137,ROM,Roma,Roma,Italy,Italia,40958,Cristian Chivu,45.0,1980-10-26,ROU,ROU,MALE,,CENTRE_BACK,,,26,,,,,,8.0
2006,75797,LIL,Lille,Lille,France,Francia,34490,Matthieu Chalmé,45.0,1980-10-07,FRA,,MALE,MIDFIELDER,UNKNOWN,,Chalme,21,,,,,,8.0
2006,50080,BAR,Barcelona,Barcelona,Spain,España,29356,Ludovic Giuly,49.0,1976-07-10,FRA,FRA,MALE,MIDFIELDER,,,Giuly,7,,,,,,8.0
2006,50138,INT,Inter,Inter,Italy,Italia,29332,Javier Zanetti,52.0,1973-08-10,ARG,ARG,MALE,,UNKNOWN,,,4,,,,,,8.0
2006,50050,CEL,Celtic,Celtic,Scotland,Escocia,27749,Neil Lennon,54.0,1971-06-25,,,MALE,,,,,18,,,,,,8.0
2006,52682,MUN,Man Utd,Man Utd,England,Inglaterra,27589,Louis Saha,47.0,1978-08-08,FRA,,MALE,FORWARD,,,Saha,8,,,,,,8.0
2006,52268,VAL,Valencia,Valencia,Spain,España,26584,Miguel Ángel Angulo,48.0,1977-06-23,ESP,,MALE,,,,,10,,,,,,8.0
2006,50037,BAY,Bayern München,Bayern München,Germany,Alemania,24714,Mark van Bommel,48.0,1977-04-22,NED,NED,MALE,,UNKNOWN,,,6,,,,,,8.0
2006,50037,BAY,Bayern München,Bayern München,Germany,Alemania,23073,Roy Makaay,50.0,1975-03-09,NED,,MALE,,,,,9,,,,,,8.0
2006,50058,MIL,Milan,Milan,Italy,Italia,22763,Alessandro Nesta,49.0,1976-03-19,ITA,ITA,MALE,DEFENDER,,,Nesta,13,,,,,,8.0
2006,50080,BAR,Barcelona,Barcelona,Spain,España,19878,Eidur Gudjohnsen,47.0,1978-09-15,ISL,ISL,MALE,,ATTACKING_MIDFIELDER,,,22,,,,,,8.0
2006,50051,RMA,Real Madrid,Real Madrid,Spain,España,17387,Roberto Carlos,62.0,1963-04-10,BRA,BRA,MALE,,UNKNOWN,,,3,,,,,,8.0
2006,52268,VAL,Valencia,Valencia,Spain,España,150082979,Fernando Morientes,49.0,1976-04-05,ESP,,MALE,FORWARD,,,Morientes,23,,,,,,8.0
2006,52682,MUN,Man Utd,Man Utd,England,Inglaterra,11369,Ryan Giggs,51.0,1973-11-29,WAL,WAL,MALE,,UNKNOWN,,,11,,,,,,8.0
2006,50137,ROM,Roma,Roma,Italy,Italia,106178,Marco Cassetti,48.0,1977-05-29,ITA,,MALE,DEFENDER,,52744,Cassetti,77,,,,,,8.0
2006,50137,ROM,Roma,Roma,Italy,Italia,101702,Rodrigo Taddei,45.0,1980-03-06,BRA,,MALE,MIDFIELDER,UNKNOWN,,Taddei,11,,,,,,8.0
2006,50064,POR,Porto,Porto,Portugal,Portugal,101676,Lisandro,42.0,1983-03-02,ARG,,MALE,FORWARD,UNKNOWN,,Lopez,9,,,,,,8.0
2006,50064,POR,Porto,Porto,Portugal,Portugal,101675,Lucho González,44.0,1981-01-19,ARG,,MALE,MIDFIELDER,UNKNOWN,,Lucho,3,,,,,,8.0
2006,50064,POR,Porto,Porto,Portugal,Portugal,95998,Paulo Assunção,45.0,1980-01-25,BRA,,MALE,MIDFIELDER,UNKNOWN,59044,P. Assunção,12,,,,,,7.0
2006,75797,LIL,Lille,Lille,France,Francia,94781,Nicolas Fauvergue,41.0,1984-10-13,FRA,,MALE,FORWARD,,2603349,Fauvergue,13,,,,,,7.0
2006,50037,BAY,Bayern München,Bayern München,Germany,Alemania,74251,Andreas Ottl,40.0,1985-03-01,GER,,MALE,MIDFIELDER,,,Ottl,16,,,,,,7.0
2006,50137,ROM,Roma,Roma,Italy,Italia,72753,Mancini,45.0,1980-08-01,BRA,,MALE,MIDFIELDER,UNKNOWN,,Mancini,30,,,,,,7.0
2006,5312,LYO,Lyon,Lyon,France,Francia,69499,Cris,48.0,1977-06-03,BRA,,MALE,DEFENDER,UNKNOWN,,CRIS,3,,,,,,7.0
2006,52682,MUN,Man Utd,Man Utd,England,Inglaterra,68468,Patrice Evra,44.0,1981-05-15,FRA,SEN,MALE,DEFENDER,FULL_BACK,,Evra,21,,,,,,7.0
2006,50058,MIL,Milan,Milan,Italy,Italia,66327,Massimo Oddo,49.0,1976-06-14,ITA,,MALE,DEFENDER,UNKNOWN,52974,Oddo,17,,,,,,7.0
2006,52280,ARS,Arsenal,Arsenal,England,Inglaterra,64769,Gilberto Silva,49.0,1976-10-07,BRA,,MALE,MIDFIELDER,UNKNOWN,,Gilberto,15,,,,,,7.0
2006,7889,LIV,Liverpool,Liverpool,England,Inglaterra,64189,Mohamed Sissoko,40.0,1985-01-22,MLI,,MALE,MIDFIELDER,,,Sissoko,4,,,,,,7.0
2006,50037,BAY,Bayern München,Bayern München,Germany,Alemania,62594,Lukas Podolski,40.0,1985-06-04,GER,POL,MALE,FORWARD,STRIKER,,Podolski,11,,,,,,7.0
2006,5312,LYO,Lyon,Lyon,France,Francia,62127,Jérémy Toulalan,42.0,1983-09-10,FRA,FRA,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,50127,TOULALAN,14,,,,,,7.0
2006,5312,LYO,Lyon,Lyon,France,Francia,61534,Pernambucano Juninho,50.0,1975-01-30,BRA,,MALE,MIDFIELDER,,,Juninho,8,,,,,,7.0
2006,50138,INT,Inter,Inter,Italy,Italia,59217,Zlatan Ibrahimović,44.0,1981-10-03,SWE,SWE,MALE,FORWARD,STRIKER,,IBRAHIMOVIĆ,11,,,,,,7.0
2006,75797,LIL,Lille,Lille,France,Francia,57407,Mathieu Bodmer,43.0,1982-11-22,FRA,,MALE,DEFENDER,DEFENSIVE_MIDFIELDER,2601650,Bodmer,24,,,,,,7.0
2006,5312,LYO,Lyon,Lyon,France,Francia,56293,Éric Abidal,46.0,1979-09-11,FRA,FRA,MALE,DEFENDER,FULL_BACK,,Abidal,22,,,,,,7.0
2006,50058,MIL,Milan,Milan,Italy,Italia,55446,Cristian Brocchi,49.0,1976-01-30,ITA,,MALE,MIDFIELDER,UNKNOWN,,Brocchi,32,,,,,,7.0
2006,50138,INT,Inter,Inter,Italy,Italia,55445,Iván Córdoba,49.0,1976-08-11,COL,COL,MALE,DEFENDER,,,Córdoba,2,,,,,,7.0
2006,50051,RMA,Real Madrid,Real Madrid,Spain,España,51768,Mahamadou Diarra,44.0,1981-05-18,MLI,,MALE,MIDFIELDER,UNKNOWN,75386,Diarra,6,,,,,,7.0
2006,50037,BAY,Bayern München,Bayern München,Germany,Alemania,51604,Roque Santa Cruz,44.0,1981-08-16,PAR,,MALE,FORWARD,UNKNOWN,74069,SANTA CRUZ,24,,,,,,7.0
2006,50137,ROM,Roma,Roma,Italy,Italia,51515,David Pizarro,46.0,1979-09-11,CHI,,MALE,MIDFIELDER,UNKNOWN,,Pizarro,7,,,,,,7.0
2006,50137,ROM,Roma,Roma,Italy,Italia,51476,Max Tonetto,51.0,1974-11-18,ITA,,MALE,DEFENDER,,,Tonetto,22,,,,,,7.0
2006,52268,VAL,Valencia,Valencia,Spain,España,49112,Hugo Viana,42.0,1983-01-15,POR,,MALE,,UNKNOWN,,,45,,,,,,7.0
2006,50064,POR,Porto,Porto,Portugal,Portugal,48675,Hélder Postiga,43.0,1982-08-02,POR,POR,MALE,FORWARD,STRIKER,,H. Postiga,9,,,,,,7.0
2006,5312,LYO,Lyon,Lyon,France,Francia,46895,Florent Malouda,45.0,1980-06-13,FRA,GUY,MALE,MIDFIELDER,UNKNOWN,52309,Malouda,15,,,,,,7.0
2006,75797,LIL,Lille,Lille,France,Francia,46377,Tony Sylva,50.0,1975-05-17,SEN,,MALE,GOALKEEPER,,,Sylva,1,,,,,,7.0
2006,52914,CHE,Chelsea,Chelsea,England,Inglaterra,43567,Joe Cole,44.0,1981-11-08,,,MALE,MIDFIELDER,UNKNOWN,52915,Cole,10,,,,,,7.0
2006,50137,ROM,Roma,Roma,Italy,Italia,42673,Philippe Mexès,43.0,1982-03-30,FRA,FRA,MALE,DEFENDER,CENTRE_BACK,,Mexès,5,,,,,,7.0
2006,50138,INT,Inter,Inter,Italy,Italia,4065,Luís Figo,53.0,1972-11-04,POR,POR,MALE,MIDFIELDER,,,Figo,7,,,,,,7.0
2006,50051,RMA,Real Madrid,Real Madrid,Spain,España,38901,Ruud van Nistelrooy,49.0,1976-07-01,NED,NED,MALE,,STRIKER,74069,,22,,,,,,7.0
2006,5312,LYO,Lyon,Lyon,France,Francia,38882,Grégory Coupet,52.0,1972-12-31,FRA,FRA,MALE,,GOALKEEPER,,,1,,,,,,7.0
2006,50080,BAR,Barcelona,Barcelona,Spain,España,35018,Xavi Hernández,45.0,1980-01-25,ESP,ESP,MALE,,UNKNOWN,,,6,,,,,,7.0
2006,50051,RMA,Real Madrid,Real Madrid,Spain,España,34694,Iker Casillas,44.0,1981-05-20,ESP,ESP,MALE,GOALKEEPER,GOALKEEPER,,I. Casillas,1,,,,,,7.0
2006,52682,MUN,Man Utd,Man Utd,England,Inglaterra,30548,Wes Brown,46.0,1979-10-13,ENG,,MALE,DEFENDER,,53344,Brown,6,,,,,,7.0
2006,50138,INT,Inter,Inter,Italy,Italia,29272,Dejan Stanković,47.0,1978-09-11,SRB,SRB,MALE,,UNKNOWN,,,5,,,,,,7.0
2006,50051,RMA,Real Madrid,Real Madrid,Spain,España,28359,Guti,49.0,1976-10-31,ESP,,MALE,,UNKNOWN,,,14,,,,,,7.0
2006,50051,RMA,Real Madrid,Real Madrid,Spain,España,26583,Raúl González,48.0,1977-06-27,ESP,ESP,MALE,,,,,7,,,,,,7.0
2006,50058,MIL,Milan,Milan,Italy,Italia,23793,Kakha Kaladze,47.0,1978-02-27,GEO,GEO,MALE,DEFENDER,,,Kaladze,4,,,,,,7.0
2006,50138,INT,Inter,Inter,Italy,Italia,20813,Olivier Dacourt,51.0,1974-09-25,FRA,,MALE,MIDFIELDER,,,Dacourt,15,,,,,,7.0
2006,50064,POR,Porto,Porto,Portugal,Portugal,150016144,Raul Meireles,42.0,1983-03-17,POR,POR,MALE,MIDFIELDER,DEFENSIVE_MIDFIELDER,52692,MEIRELES,14,,,,,,7.0
2006,50062,PSV,PSV,PSV,Netherlands,Holanda,11463,Phillip Cocu,55.0,1970-10-29,NED,,MALE,,,,,8,,,,,,7.0
2006,50051,RMA,Real Madrid,Real Madrid,Spain,España,101668,Robinho,41.0,1984-01-25,BRA,,MALE,FORWARD,WINGER,,ROBINHO,70,,,,,,7.0
2006,75797,LIL,Lille,Lille,France,Francia,101610,Kader Keïta,44.0,1981-08-06,CIV,,MALE,FORWARD,UNKNOWN,,Keita,11,,,,,,7.0
2006,50074,AND,Anderlecht,Anderlecht,Belgium,Bélgica,99469,Mbark Boussoufa,41.0,1984-08-15,MAR,,MALE,MIDFIELDER,UNKNOWN,53065,Boussoufa,6,,,,,,6.0
2006,52707,SHK,Shakhtar,Shakhtar,Ukraine,Ucrania,98609,Jádson,42.0,1983-10-05,BRA,,MALE,MIDFIELDER,,,Jadson,8,,,,,,6.0
2006,50127,BOR,Bordeaux,Bordeaux,France,Francia,97601,Julien Faubert,42.0,1983-08-01,FRA,,MALE,MIDFIELDER,UNKNOWN,64161,Faubert,22,,,,,,6.0
2006,75797,LIL,Lille,Lille,France,Francia,96016,Yohan Cabaye,39.0,1986-01-14,FRA,,MALE,,DEFENSIVE_MIDFIELDER,50022,,29,,,,,,6.0
2006,50074,AND,Anderlecht,Anderlecht,Belgium,Bélgica,95899,Mohamed Tchité,41.0,1984-01-31,RWA,,MALE,FORWARD,,52883,M. Tchité,7,,,,,,6.0
2006,54266,CSM,CSKA Moskva,CSKA Moskva,Russia,Rusia,94883,Daniel Carvalho,42.0,1983-03-01,BRA,,MALE,MIDFIELDER,UNKNOWN,,D. Carvalho,7,,,,,,6.0
2006,54266,CSM,CSKA Moskva,CSKA Moskva,Russia,Rusia,94880,Yuri Zhirkov,42.0,1983-08-20,RUS,RUS,MALE,MIDFIELDER,FULL_BACK,2600096,Zhirkov,18,,,,,,6.0
2006,50147,BEN,Benfica,Benfica,Portugal,Portugal,94086,Nuno Assis,47.0,1977-11-25,POR,,MALE,MIDFIELDER,,,Assis Lopes De Almeida,21,,,,,,6.0
2006,50068,SPM,Spartak Moskva,Spartak Moskva,Russia,Rusia,93838,Roman Shishkin,38.0,1987-01-27,RUS,,MALE,DEFENDER,FULL_BACK,,Shishkin,49,,,,,,6.0
2006,50051,RMA,Real Madrid,Real Madrid,Spain,España,93649,Sergio Ramos,39.0,1986-03-30,ESP,ESP,MALE,DEFENDER,CENTRE_BACK,52714,Sergio Ramos,4,,,,,,6.0
2006,50068,SPM,Spartak Moskva,Spartak Moskva,Russia,Rusia,91874,Mozart,46.0,1979-11-08,BRA,,MALE,MIDFIELDER,UNKNOWN,,Mozart,5,,,,,,6.0
2006,50147,BEN,Benfica,Benfica,Portugal,Portugal,91864,Léo,50.0,1975-07-06,BRA,,MALE,DEFENDER,UNKNOWN,,Léo,5,,,,,,6.0
2006,50138,INT,Inter,Inter,Italy,Italia,91862,Júlio César,46.0,1979-09-03,BRA,BRA,MALE,GOALKEEPER,,89248,Júlio César,12,,,,,,6.0
2006,54266,CSM,CSKA Moskva,CSKA Moskva,Russia,Rusia,91643,Dudu,42.0,1983-04-15,BRA,,MALE,MIDFIELDER,,,Dudu,8,,,,,,6.0
2006,50040,BRM,Bremen,Bremen,Germany,Alemania,91640,Diego,40.0,1985-02-28,BRA,,MALE,MIDFIELDER,UNKNOWN,52692,Ribas Da Cunha,10,,,,,,6.0
2006,50074,AND,Anderlecht,Anderlecht,Belgium,Bélgica,74684,Anthony Vanden Borre,38.0,1987-10-24,BEL,,MALE,DEFENDER,FULL_BACK,50074,A. VANDEN BORRE,39,,,,,,6.0
2006,50065,FCSB,FCSB,FCSB,Romania,Rumanía,74186,Bănel Nicoliţă,40.0,1985-01-07,ROU,ROU,MALE,MIDFIELDER,UNKNOWN,,Nicolita,25,,,,,,6.0
2006,50058,MIL,Milan,Milan,Italy,Italia,72698,Ricardo Oliveira,45.0,1980-05-06,BRA,,MALE,FORWARD,,52822,Oliveira,12,,,,,,6.0
2006,5312,LYO,Lyon,Lyon,France,Francia,72568,François Clerc,42.0,1983-04-18,FRA,FRA,MALE,DEFENDER,FULL_BACK,2604456,Clerc,29,,,,,,6.0
2006,52280,ARS,Arsenal,Arsenal,England,Inglaterra,72538,Emmanuel Adebayor,41.0,1984-02-26,ENG,TGO,MALE,FORWARD,STRIKER,88359,Adebayor,10,,,,,,6.0
2006,50037,BAY,Bayern München,Bayern München,Germany,Alemania,72455,Martín Demichelis,44.0,1980-12-20,ARG,ARG,MALE,,UNKNOWN,,,26,,,,,,6.0
2006,50064,POR,Porto,Porto,Portugal,Portugal,72046,Bruno Moraes,41.0,1984-07-07,BRA,,MALE,FORWARD,UNKNOWN,,B. Moraes,10,,,,,,6.0
2006,52723,DKY,Dynamo Kyiv,Dynamo Kyiv,Ukraine,Ucrania,71930,Ayila Yussuf,41.0,1984-11-04,NGA,,MALE,MIDFIELDER,,,AYILA,24,,,,,,6.0
2006,50044,LSO,Levski Sofia,Levski Sofia,Bulgaria,Bulgaria,71758,Richard Eromoigbe,41.0,1984-06-20,NGA,,MALE,MIDFIELDER,,,Eromoigbe,6,,,,,,6.0
2006,50065,FCSB,FCSB,FCSB,Romania,Rumanía,70449,Dorin Goian,44.0,1980-12-12,ROU,ROU,MALE,DEFENDER,CENTRE_BACK,2600293,GOIAN,30,,,,,,6.0
2006,50149,SPO,Sporting CP,Sporting CP,Portugal,Portugal,70098,João Moutinho,39.0,1986-09-08,POR,POR,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,52336,J. Moutinho,8,,,,,,6.0
2006,50050,CEL,Celtic,Celtic,Scotland,Escocia,68674,Aiden McGeady,39.0,1986-04-04,IRL,,MALE,MIDFIELDER,WINGER,52821,McGeady,7,,,,,,6.0
2006,52914,CHE,Chelsea,Chelsea,England,Inglaterra,68471,Shaun Wright-Phillips,44.0,1981-10-25,ENG,,MALE,MIDFIELDER,,52282,Wright-Phillips,8,,,,,,6.0
2006,52723,DKY,Dynamo Kyiv,Dynamo Kyiv,Ukraine,Ucrania,68316,Oleh Gusev,42.0,1983-04-25,UKR,,MALE,,WINGER,52723,,20,,,,,,6.0
2006,54266,CSM,CSKA Moskva,CSKA Moskva,Russia,Rusia,66794,Igor Akinfeev,39.0,1986-04-08,RUS,RUS,MALE,GOALKEEPER,GOALKEEPER,54266,Akinfeev,35,,,,,,6.0
