season_year,team_id,team_code,team_name_en,team_name_es,country_en,country_es,player_id,player_name,player_age,player_birth_date,player_country_code,player_birth_country_code,player_gender,player_field_position,player_detailed_field_position,club_id,club_shirt_name,club_jersey_number,goals__goals,goals__goals_scored_with_right,goals__goals_scored_with_left,goals__goals_scored_head,goals__goals_scored_other,goals__goals_scored_inside_penalty_area,goals__goals_scored_outside_penalty_area,goals__penalty_scored,goals__matches_appearance
2010,5312,LYO,Lyon,Lyon,France,Francia,104262,César Delgado,44.0,1981-08-18,ARG,,MALE,MIDFIELDER,UNKNOWN,,DELGADO César,19,1.0,,,,,,,,10.0
2010,52280,ARS,Arsenal,Arsenal,England,Inglaterra,95238,Emmanuel Eboué,42.0,1983-06-04,CIV,,MALE,DEFENDER,,,Eboue,27,1.0,,,,,,,,9.0
2010,52280,ARS,Arsenal,Arsenal,England,Inglaterra,71982,Thomas Vermaelen,40.0,1985-11-14,BEL,,MALE,DEFENDER,CENTRE_BACK,2610816,Vermaelen,24,1.0,,,,,,,,9.0
2010,50127,BOR,Bordeaux,Bordeaux,France,Francia,49043,Jaroslav Plašil,43.0,1982-01-05,CZE,CZE,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,50127,Plasil,18,1.0,,,,,,,,9.0
2010,50127,BOR,Bordeaux,Bordeaux,France,Francia,106591,Fernando,44.0,1981-05-03,ITA,,MALE,MIDFIELDER,UNKNOWN,,Fernando,6,1.0,,,,,,,,9.0
2010,52280,ARS,Arsenal,Arsenal,England,Inglaterra,95416,Abou Diaby,39.0,1986-05-11,FRA,,MALE,MIDFIELDER,,,Diaby,24,1.0,,,,,,,,8.0
2010,52817,FIO,Fiorentina,Fiorentina,Italy,Italia,73253,Riccardo Montolivo,40.0,1985-01-18,ITA,ITA,MALE,MIDFIELDER,DEFENSIVE_MIDFIELDER,,MONTOLIVO,18,1.0,,,,,,,,8.0
2010,50051,RMA,Real Madrid,Real Madrid,Spain,España,69168,Raúl Albiol,40.0,1985-09-04,ESP,ESP,MALE,DEFENDER,CENTRE_BACK,2604002,R. Albiol,3,1.0,,,,,,,,8.0
2010,50064,POR,Porto,Porto,Portugal,Portugal,64413,Bruno Alves,43.0,1981-11-27,POR,POR,MALE,DEFENDER,CENTRE_BACK,,Alves,22,1.0,,,,,,,,8.0
2010,50037,BAY,Bayern München,Bayern München,Germany,Alemania,56589,Miroslav Klose,47.0,1978-06-09,GER,POL,MALE,FORWARD,STRIKER,,Klose,11,1.0,,,,,,,,8.0
2010,52682,MUN,Man Utd,Man Utd,England,Inglaterra,50909,Michael Carrick,44.0,1981-07-28,,ENG,MALE,,DEFENSIVE_MIDFIELDER,,,16,1.0,,,,,,,,8.0
2010,50058,MIL,Milan,Milan,Italy,Italia,26917,Andrea Pirlo,46.0,1979-05-19,ITA,,MALE,MIDFIELDER,DEFENSIVE_MIDFIELDER,2607186,Pirlo,21,1.0,,,,,,,,8.0
2010,50138,INT,Inter,Inter,Italy,Italia,250003335,Mario Balotelli,35.0,1990-08-12,ITA,,MALE,FORWARD,STRIKER,52972,Balotelli,9,1.0,,,,,,,,8.0
2010,5312,LYO,Lyon,Lyon,France,Francia,1905737,Maxime Gonalons,36.0,1989-03-10,FRA,FRA,MALE,DEFENDER,DEFENSIVE_MIDFIELDER,2602893,GONALONS,4,1.0,,,,,,,,8.0
2010,50058,MIL,Milan,Milan,Italy,Italia,13127,Clarence Seedorf,49.0,1976-04-01,NED,SUR,MALE,,,,,10,1.0,,,,,,,,8.0
2010,50127,BOR,Bordeaux,Bordeaux,France,Francia,99564,Jussiê,42.0,1983-09-19,BRA,,MALE,FORWARD,UNKNOWN,,Ferreira Vieira,20,1.0,,,,,,,,7.0
2010,50037,BAY,Bayern München,Bayern München,Germany,Alemania,95665,Franck Ribéry,42.0,1983-04-07,FRA,FRA,MALE,MIDFIELDER,WINGER,69364,Ribery,7,1.0,,,,,,,,7.0
2010,50127,BOR,Bordeaux,Bordeaux,France,Francia,66583,Marc Planus,43.0,1982-03-07,FRA,,MALE,DEFENDER,,,Planus,27,1.0,,,,,,,,7.0
2010,54266,CSM,CSKA Moskva,CSKA Moskva,Russia,Rusia,66257,Evgeni Aldonin,45.0,1980-01-22,RUS,,MALE,MIDFIELDER,UNKNOWN,,Aldonin,22,1.0,,,,,,,,7.0
2010,52817,FIO,Fiorentina,Fiorentina,Italy,Italia,57489,Marco Marchionni,45.0,1980-07-22,ITA,,MALE,MIDFIELDER,,2603905,Marchionni,32,1.0,,,,,,,,7.0
2010,52682,MUN,Man Utd,Man Utd,England,Inglaterra,56384,Darren Fletcher,41.0,1984-02-01,SCO,,MALE,,UNKNOWN,53356,,24,1.0,,,,,,,,7.0
2010,50037,BAY,Bayern München,Bayern München,Germany,Alemania,34629,Anatoliy Tymoshchuk,46.0,1979-03-30,UKR,,MALE,,DEFENSIVE_MIDFIELDER,79970,,44,1.0,,,,,,,,7.0
2010,52914,CHE,Chelsea,Chelsea,England,Inglaterra,31609,Frank Lampard,47.0,1978-06-20,,,MALE,,,2607186,,18,1.0,,,,,,,,7.0
2010,50064,POR,Porto,Porto,Portugal,Portugal,104511,Rolando,40.0,1985-08-31,POR,,MALE,DEFENDER,CENTRE_BACK,52336,ROLANDO,6,1.0,,,,,,,,7.0
2010,52714,SEV,Sevilla,Sevilla,Spain,España,101672,Álvaro Negredo,40.0,1985-08-20,ESP,,MALE,FORWARD,STRIKER,52801,A.NEGREDO,9,1.0,,,,,,,,7.0
2010,52165,STD,Standard Liège,Standard Liège,Belgium,Bélgica,98069,Sinan Bolat,37.0,1988-09-03,TUR,,MALE,GOALKEEPER,GOALKEEPER,2600289,Bolat,1,1.0,,,,,,,,6.0
2010,52723,DKY,Dynamo Kyiv,Dynamo Kyiv,Ukraine,Ucrania,95858,Gérson Magrão,40.0,1985-06-13,BRA,,MALE,MIDFIELDER,UNKNOWN,,G. Magrão,21,1.0,,,,,,,,6.0
2010,64332,WOB,Wolfsburg,Wolfsburg,Germany,Alemania,93618,Christian Gentner,40.0,1985-08-14,GER,,MALE,,,,,4,1.0,,,,,,,,6.0
2010,52280,ARS,Arsenal,Arsenal,England,Inglaterra,93279,Theo Walcott,36.0,1989-03-16,ENG,ENG,MALE,FORWARD,WINGER,52923,Walcott,14,1.0,,,,,,,,6.0
2010,50107,STU,Stuttgart,Stuttgart,Germany,Alemania,72437,Cacau,44.0,1981-03-27,GER,,MALE,FORWARD,,,Cacau,18,1.0,,,,,,,,6.0
2010,50121,RAN,Rangers,Rangers,Scotland,Escocia,71519,Nacho Novo,46.0,1979-03-26,ESP,,MALE,FORWARD,,,Novo,10,1.0,,,,,,,,6.0
2010,51150,ZUR,Zürich,Zürich,Switzerland,Suiza,70689,Silvan Aegerter,45.0,1980-05-05,SUI,,MALE,MIDFIELDER,,,Aegerter,7,1.0,,,,,,,,6.0
2010,82818,RUB,Rubin,Rubin,Russia,Rusia,69617,Aleksandr Ryazantsev,39.0,1986-09-05,RUS,RUS,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,50160,Ryazantsev,5,1.0,,,,,,,,6.0
2010,50139,JUV,Juventus,Juventus,Italy,Italia,66728,Mauro Camoranesi,49.0,1976-10-04,ITA,ARG,MALE,MIDFIELDER,UNKNOWN,,Camoranesi,19,1.0,,,,,,,,6.0
2010,50157,BES,Beşiktaş,Beşiktaş,Türkiye,Turquía,66097,Ekrem Dağ,44.0,1980-12-05,AUT,,MALE,MIDFIELDER,UNKNOWN,,Ekrem Dag,17,1.0,,,,,,,,6.0
2010,52748,MAR,Marseille,Marseille,France,Francia,66083,Brandão,45.0,1980-06-16,FRA,,MALE,,UNKNOWN,89703,,9,1.0,,,,,,,,6.0
2010,52682,MUN,Man Utd,Man Utd,England,Inglaterra,64490,Park Ji-Sung,44.0,1981-02-25,KOR,,MALE,MIDFIELDER,UNKNOWN,,J.S. Park,33,1.0,,,,,,,,6.0
2010,50157,BES,Beşiktaş,Beşiktaş,Türkiye,Turquía,61781,Rodrigo Tello,46.0,1979-10-14,CHI,,MALE,MIDFIELDER,,,TELLO,14,1.0,,,,,,,,6.0
2010,52748,MAR,Marseille,Marseille,France,Francia,60262,Mamadou Niang,46.0,1979-10-13,SEN,,MALE,FORWARD,,,Niang,7,1.0,,,,,,,,6.0
2010,92507,URZ,Unirea Urziceni,Unirea Urziceni,Romania,Rumanía,58844,Pablo Brandán,42.0,1983-03-05,ARG,,MALE,MIDFIELDER,UNKNOWN,,BRANDAN,19,1.0,,,,,,,,6.0
2010,52723,DKY,Dynamo Kyiv,Dynamo Kyiv,Ukraine,Ucrania,57106,Artem Milevskiy,40.0,1985-01-12,UKR,,MALE,FORWARD,UNKNOWN,2610190,Milevskyi,10,1.0,,,,,,,,6.0
2010,52280,ARS,Arsenal,Arsenal,England,Inglaterra,55067,Andrey Arshavin,44.0,1981-05-29,RUS,RUS,MALE,MIDFIELDER,UNKNOWN,79970,Arshavin,28,1.0,,,,,,,,6.0
2010,52748,MAR,Marseille,Marseille,France,Francia,52818,Benoît Cheyrou,44.0,1981-05-03,FRA,,MALE,MIDFIELDER,,,Cheyrou,7,1.0,,,,,,,,6.0
2010,52914,CHE,Chelsea,Chelsea,England,Inglaterra,48311,Michael Essien,42.0,1982-12-03,,GHA,MALE,,UNKNOWN,,,6,1.0,,,,,,,,6.0
2010,7889,LIV,Liverpool,Liverpool,England,Inglaterra,47551,Dirk Kuyt,45.0,1980-07-22,NED,NED,MALE,MIDFIELDER,WINGER,,Kuyt,7,1.0,,,,,,,,6.0
2010,52327,AZ,AZ Alkmaar,AZ Alkmaar,Netherlands,Holanda,47514,David Mendes,43.0,1982-08-04,NED,,MALE,MIDFIELDER,UNKNOWN,52332,Mendes,6,1.0,,,,,,,,6.0
2010,64332,WOB,Wolfsburg,Wolfsburg,Germany,Alemania,47052,Zvjezdan Misimović,43.0,1982-06-05,BIH,GER,MALE,,UNKNOWN,2606746,,8,1.0,,,,,,,,6.0
2010,52958,DEB,Debrecen,Debrecen,Hungary,Hungría,45880,Péter Czvitkovics,42.0,1983-02-10,HUN,,MALE,MIDFIELDER,UNKNOWN,,Czvitkovics,77,1.0,,,,,,,,6.0
2010,92507,URZ,Unirea Urziceni,Unirea Urziceni,Romania,Rumanía,41546,Marius Bilaşco,44.0,1981-07-13,ROU,ROU,MALE,,UNKNOWN,75799,,7,1.0,,,,,,,,6.0
2010,51150,ZUR,Zürich,Zürich,Switzerland,Suiza,35487,Hannu Tihinen,49.0,1976-07-01,FIN,FIN,MALE,DEFENDER,,,Tihinen,30,1.0,,,,,,,,6.0
2010,82818,RUB,Rubin,Rubin,Russia,Rusia,31587,Gökdeniz Karadeniz,45.0,1980-01-11,TUR,TUR,MALE,MIDFIELDER,UNKNOWN,82818,Gökdeniz,61,1.0,,,,,,,,6.0
2010,50124,ATM,Atleti,Atleti,Spain,España,31345,Simão,46.0,1979-10-31,POR,POR,MALE,MIDFIELDER,UNKNOWN,54189,Simao,20,1.0,,,,,,,,6.0
2010,50121,RAN,Rangers,Rangers,Scotland,Escocia,29392,Lee McCulloch,47.0,1978-05-14,,,MALE,MIDFIELDER,UNKNOWN,,McCulloch,6,1.0,,,,,,,,6.0
2010,52714,SEV,Sevilla,Sevilla,Spain,España,250011977,Diego Perotti,37.0,1988-07-26,ARG,ARG,MALE,MIDFIELDER,WINGER,69364,PEROTTI,8,1.0,,,,,,,,6.0
2010,51150,ZUR,Zürich,Zürich,Switzerland,Suiza,250010961,Milan Gajić,39.0,1986-11-17,SRB,,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,57482,Gajic,14,1.0,,,,,,,,6.0
2010,52723,DKY,Dynamo Kyiv,Dynamo Kyiv,Ukraine,Ucrania,24271,Andriy Shevchenko,49.0,1976-09-29,UKR,UKR,MALE,FORWARD,,,Shevchenko,7,1.0,,,,,,,,6.0
2010,50107,STU,Stuttgart,Stuttgart,Germany,Alemania,1905801,Christian Träsch,38.0,1987-09-01,GER,,MALE,MIDFIELDER,UNKNOWN,2600981,Träsch,15,1.0,,,,,,,,6.0
2010,2610,OLY,Olympiacos,Olympiacos,Greece,Grecia,13461,Ieroklis Stoltidis,50.0,1975-02-02,GRE,,MALE,MIDFIELDER,,,Stoltidis,6,1.0,,,,,,,,6.0
2010,52165,STD,Standard Liège,Standard Liège,Belgium,Bélgica,106564,Dieumerci Mbokani,40.0,1985-11-22,COD,,MALE,FORWARD,STRIKER,50113,D.Mbokani,70,1.0,,,,,,,,6.0
2010,92507,URZ,Unirea Urziceni,Unirea Urziceni,Romania,Rumanía,106192,Dacian Varga,41.0,1984-10-15,ROU,,MALE,MIDFIELDER,,88399,Varga,40,1.0,,,,,,,,6.0
2010,51150,ZUR,Zürich,Zürich,Switzerland,Suiza,105627,Alexandre Alphonse,43.0,1982-06-17,FRA,,MALE,,,,,12,1.0,,,,,,,,6.0
2010,50107,STU,Stuttgart,Stuttgart,Germany,Alemania,103696,Serdar Tasci,38.0,1987-04-24,GER,,MALE,DEFENDER,CENTRE_BACK,,Taşci,5,1.0,,,,,,,,6.0
2010,50051,RMA,Real Madrid,Real Madrid,Spain,España,93321,Karim Benzema,37.0,1987-12-19,FRA,FRA,MALE,FORWARD,STRIKER,2607202,Benzema,9,1.0,,,,,,,,5.0
2010,52714,SEV,Sevilla,Sevilla,Spain,España,91876,Renato,46.0,1979-05-15,BRA,,MALE,MIDFIELDER,,52714,Renato,11,1.0,,,,,,,,5.0
2010,50064,POR,Porto,Porto,Portugal,Portugal,73319,Silvestre Varela,40.0,1985-02-02,POR,,MALE,,WINGER,50148,,7,1.0,,,,,,,,5.0
2010,50058,MIL,Milan,Milan,Italy,Italia,66127,Marco Borriello,43.0,1982-06-18,ITA,,MALE,FORWARD,UNKNOWN,2601000,Borriello,9,1.0,,,,,,,,5.0
2010,52165,STD,Standard Liège,Standard Liège,Belgium,Bélgica,66072,Igor De Camargo,42.0,1983-05-12,BEL,,MALE,FORWARD,STRIKER,,DE CAMARGO,9,1.0,,,,,,,,5.0
2010,52817,FIO,Fiorentina,Fiorentina,Italy,Italia,60669,Dario Dainelli,46.0,1979-06-09,ITA,,MALE,DEFENDER,,88183,Dainelli,3,1.0,,,,,,,,5.0
2010,52817,FIO,Fiorentina,Fiorentina,Italy,Italia,55782,Per Krøldrup,46.0,1979-07-31,DEN,,MALE,DEFENDER,,2604874,Krøldrup,2,1.0,,,,,,,,5.0
2010,52748,MAR,Marseille,Marseille,France,Francia,46481,Fabrice Abriel,46.0,1979-07-06,FRA,,MALE,MIDFIELDER,,,Abriel,7,1.0,,,,,,,,5.0
2010,52165,STD,Standard Liège,Standard Liège,Belgium,Bélgica,250003745,Eliaquim Mangala,34.0,1991-02-13,FRA,FRA,MALE,DEFENDER,CENTRE_BACK,50022,MANGALA,4,1.0,,,,,,,,5.0
2010,50157,BES,Beşiktaş,Beşiktaş,Türkiye,Turquía,106838,Bobô,40.0,1985-01-09,BRA,,MALE,FORWARD,UNKNOWN,,Bobô,13,1.0,,,,,,,,5.0
2010,52280,ARS,Arsenal,Arsenal,England,Inglaterra,106595,Denilson,37.0,1988-02-16,BRA,,MALE,MIDFIELDER,,75057,Denilson,15,1.0,,,,,,,,5.0
2010,54266,CSM,CSKA Moskva,CSKA Moskva,Russia,Rusia,105985,Mark González,41.0,1984-07-10,CHI,,MALE,MIDFIELDER,UNKNOWN,,M.Gonzales,11,1.0,,,,,,,,5.0
2010,50080,BAR,Barcelona,Barcelona,Spain,España,104024,Bojan Krkić,35.0,1990-08-28,ESP,ESP,MALE,FORWARD,UNKNOWN,53356,Bojan,11,1.0,,,,,,,,5.0
2010,52817,FIO,Fiorentina,Fiorentina,Italy,Italia,101714,Mario Santana,43.0,1981-12-23,ARG,,MALE,MIDFIELDER,UNKNOWN,,Santana,19,1.0,,,,,,,,5.0
2010,52714,SEV,Sevilla,Sevilla,Spain,España,98593,Adriano,41.0,1984-10-26,BRA,,MALE,DEFENDER,FULL_BACK,2602462,ADRIANO,3,1.0,,,,,,,,4.0
2010,52723,DKY,Dynamo Kyiv,Dynamo Kyiv,Ukraine,Ucrania,95579,Taras Mikhalik,42.0,1983-10-28,UKR,,MALE,DEFENDER,DEFENSIVE_MIDFIELDER,53065,Mykhalyk,17,1.0,,,,,,,,4.0
2010,52714,SEV,Sevilla,Sevilla,Spain,España,91378,Abdoulay Konko,41.0,1984-03-09,FRA,,MALE,DEFENDER,UNKNOWN,,Konko,29,1.0,,,,,,,,4.0
2010,52682,MUN,Man Utd,Man Utd,England,Inglaterra,74714,Darron Gibson,38.0,1987-10-25,IRL,IRL,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,2607955,Gibson,4,1.0,,,,,,,,4.0
2010,2610,OLY,Olympiacos,Olympiacos,Greece,Grecia,72623,Vasilis Torosidis,40.0,1985-06-10,GRE,GRE,MALE,,FULL_BACK,2610,,35,1.0,,,,,,,,4.0
2010,52723,DKY,Dynamo Kyiv,Dynamo Kyiv,Ukraine,Ucrania,71930,Ayila Yussuf,41.0,1984-11-04,NGA,,MALE,MIDFIELDER,,,AYILA,24,1.0,,,,,,,,4.0
2010,52327,AZ,AZ Alkmaar,AZ Alkmaar,Netherlands,Holanda,70148,Mounir El Hamdaoui,41.0,1984-07-14,MAR,,MALE,FORWARD,,,El Hamdaoui,24,1.0,,,,,,,,4.0
2010,52723,DKY,Dynamo Kyiv,Dynamo Kyiv,Ukraine,Ucrania,68316,Oleh Gusev,42.0,1983-04-25,UKR,,MALE,,WINGER,52723,,20,1.0,,,,,,,,4.0
2010,50107,STU,Stuttgart,Stuttgart,Germany,Alemania,63022,Ciprian Marica,40.0,1985-10-02,ROU,ROU,MALE,FORWARD,STRIKER,,Marica,8,1.0,,,,,,,,4.0
2010,52280,ARS,Arsenal,Arsenal,England,Inglaterra,61511,Eduardo,42.0,1983-02-25,CRO,BRA,MALE,FORWARD,STRIKER,,Eduardo,9,1.0,,,,,,,,4.0
2010,92507,URZ,Unirea Urziceni,Unirea Urziceni,Romania,Rumanía,61208,Marius Onofraş,45.0,1980-08-17,ROU,,MALE,FORWARD,UNKNOWN,,Onofras,77,1.0,,,,,,,,4.0
2010,50139,JUV,Juventus,Juventus,Italy,Italia,59142,Giorgio Chiellini,41.0,1984-08-14,ITA,ITA,MALE,DEFENDER,CENTRE_BACK,,Chiellini,3,1.0,,,,,,,,4.0
2010,92507,URZ,Unirea Urziceni,Unirea Urziceni,Romania,Rumanía,55957,António Semedo,46.0,1979-06-01,POR,,MALE,MIDFIELDER,,,Semedo,22,1.0,,,,,,,,4.0
2010,50139,JUV,Juventus,Juventus,Italy,Italia,32874,David Trezeguet,48.0,1977-10-15,FRA,FRA,MALE,FORWARD,,74912,Trezeguet,17,1.0,,,,,,,,4.0
2010,54266,CSM,CSKA Moskva,CSKA Moskva,Russia,Rusia,250015727,Keisuke Honda,39.0,1986-06-13,JPN,,MALE,MIDFIELDER,UNKNOWN,,Honda,7,1.0,,,,,,,,4.0
2010,52165,STD,Standard Liège,Standard Liège,Belgium,Bélgica,250011975,Moussa Traore,35.0,1990-03-09,CIV,,MALE,FORWARD,UNKNOWN,,Traore,20,1.0,,,,,,,,4.0
2010,50107,STU,Stuttgart,Stuttgart,Germany,Alemania,250002180,Sebastian Rudy,35.0,1990-02-28,GER,,MALE,MIDFIELDER,DEFENSIVE_MIDFIELDER,,Rudy,16,1.0,,,,,,,,4.0
2010,2610,OLY,Olympiacos,Olympiacos,Greece,Grecia,1908749,Leonardo,40.0,1985-08-04,BRA,,MALE,DEFENDER,UNKNOWN,,De Jesus Gerald,24,1.0,,,,,,,,4.0
2010,52817,FIO,Fiorentina,Fiorentina,Italy,Italia,15961,Martin Jørgensen,50.0,1975-10-06,DEN,,MALE,MIDFIELDER,,,Jørgensen,10,1.0,,,,,,,,4.0
2010,7889,LIV,Liverpool,Liverpool,England,Inglaterra,68721,Ryan Babel,38.0,1986-12-19,NED,NED,MALE,FORWARD,STRIKER,50067,R.Babel,8,1.0,,,,,,,,3.0
2010,52280,ARS,Arsenal,Arsenal,England,Inglaterra,53130,Robin van Persie,42.0,1983-08-06,NED,NED,MALE,,STRIKER,,,32,1.0,,,,,,,,3.0
2010,50118,APO,APOEL,APOEL,Cyprus,Chipre,36196,Marcin Żewłakow,49.0,1976-04-22,POL,,MALE,FORWARD,UNKNOWN,,M. Żewłakow,21,1.0,,,,,,,,3.0
2010,50051,RMA,Real Madrid,Real Madrid,Spain,España,28359,Guti,49.0,1976-10-31,ESP,,MALE,,UNKNOWN,,,14,1.0,,,,,,,,3.0
2010,50121,RAN,Rangers,Rangers,Scotland,Escocia,250008049,Madjid Bougherra,43.0,1982-10-07,ALG,,MALE,DEFENDER,UNKNOWN,,Bougherra,24,1.0,,,,,,,,3.0
2010,52682,MUN,Man Utd,Man Utd,England,Inglaterra,11369,Ryan Giggs,51.0,1973-11-29,WAL,WAL,MALE,,UNKNOWN,,,11,1.0,,,,,,,,3.0
2010,7889,LIV,Liverpool,Liverpool,England,Inglaterra,103735,David Ngog,36.0,1989-04-01,FRA,,MALE,FORWARD,UNKNOWN,,Ngog,89,1.0,,,,,,,,3.0
2010,50107,STU,Stuttgart,Stuttgart,Germany,Alemania,98617,Élson,44.0,1981-11-16,BRA,,MALE,MIDFIELDER,UNKNOWN,,Elson,25,1.0,,,,,,,,2.0
2010,52748,MAR,Marseille,Marseille,France,Francia,61606,Hilton,48.0,1977-09-13,BRA,,MALE,DEFENDER,UNKNOWN,50128,Hilton,4,1.0,,,,,,,,2.0
2010,50139,JUV,Juventus,Juventus,Italy,Italia,56537,Vincenzo Iaquinta,46.0,1979-11-21,ITA,,MALE,FORWARD,,,Iaquinta,9,1.0,,,,,,,,2.0
2010,52280,ARS,Arsenal,Arsenal,England,Inglaterra,14690,Sol Campbell,51.0,1974-09-18,ENG,ENG,MALE,DEFENDER,,,Campbell,31,1.0,,,,,,,,2.0
2010,50051,RMA,Real Madrid,Real Madrid,Spain,España,103201,Royston Drenthe,38.0,1987-04-08,NED,,MALE,DEFENDER,UNKNOWN,2605141,Drenthe,15,1.0,,,,,,,,2.0
2010,50138,INT,Inter,Inter,Italy,Italia,91862,Júlio César,46.0,1979-09-03,BRA,BRA,MALE,GOALKEEPER,,89248,Júlio César,12,,,,,,,,,13.0
2010,50037,BAY,Bayern München,Bayern München,Germany,Alemania,63033,Philipp Lahm,42.0,1983-11-11,GER,GER,MALE,DEFENDER,UNKNOWN,50037,Lahm,21,,,,,,,,,13.0
2010,50138,INT,Inter,Inter,Italy,Italia,29332,Javier Zanetti,52.0,1973-08-10,ARG,ARG,MALE,,UNKNOWN,,,4,,,,,,,,,13.0
2010,5312,LYO,Lyon,Lyon,France,Francia,93846,Hugo Lloris,38.0,1986-12-26,FRA,,MALE,GOALKEEPER,GOALKEEPER,,Lloris,1,,,,,,,,,12.0
2010,5312,LYO,Lyon,Lyon,France,Francia,69499,Cris,48.0,1977-06-03,BRA,,MALE,DEFENDER,UNKNOWN,,CRIS,3,,,,,,,,,12.0
2010,50037,BAY,Bayern München,Bayern München,Germany,Alemania,67496,Bastian Schweinsteiger,41.0,1984-08-01,GER,GER,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,2607180,SCHWEINSTEIGER,31,,,,,,,,,12.0
2010,50138,INT,Inter,Inter,Italy,Italia,60837,Lúcio,47.0,1978-05-08,BRA,BRA,MALE,DEFENDER,UNKNOWN,75057,Lucio,2,,,,,,,,,12.0
2010,50080,BAR,Barcelona,Barcelona,Spain,España,56455,Víctor Valdés,43.0,1982-01-14,ESP,,MALE,,UNKNOWN,69600,,1,,,,,,,,,12.0
2010,50037,BAY,Bayern München,Bayern München,Germany,Alemania,250000142,Holger Badstuber,36.0,1989-03-13,GER,GER,MALE,DEFENDER,CENTRE_BACK,,Badstuber,28,,,,,,,,,12.0
2010,50080,BAR,Barcelona,Barcelona,Spain,España,95724,Dani Alves,42.0,1983-05-06,BRA,BRA,MALE,DEFENDER,UNKNOWN,,DANI ALVES,13,,,,,,,,,11.0
2010,5312,LYO,Lyon,Lyon,France,Francia,30666,Anthony Réveillère,46.0,1979-11-10,FRA,,MALE,DEFENDER,,,Reveillere,2,,,,,,,,,11.0
2010,54266,CSM,CSKA Moskva,CSKA Moskva,Russia,Rusia,66794,Igor Akinfeev,39.0,1986-04-08,RUS,RUS,MALE,GOALKEEPER,GOALKEEPER,54266,Akinfeev,35,,,,,,,,,10.0
2010,50080,BAR,Barcelona,Barcelona,Spain,España,51580,Seydou Keita,45.0,1980-01-16,MLI,MLI,MALE,MIDFIELDER,UNKNOWN,,Keita,20,,,,,,,,,10.0
2010,50080,BAR,Barcelona,Barcelona,Spain,España,250002704,Sergio Busquets,37.0,1988-07-16,ESP,ESP,MALE,MIDFIELDER,DEFENSIVE_MIDFIELDER,50080,Sergio,5,,,,,,,,,10.0
2010,54266,CSM,CSKA Moskva,CSKA Moskva,Russia,Rusia,1906987,Georgi Schennikov,34.0,1991-04-27,RUS,RUS,MALE,DEFENDER,FULL_BACK,54266,Shchennikov,42,,,,,,,,,10.0
2011,50080,BAR,Barcelona,Barcelona,Spain,España,95803,Lionel Messi,38.0,1987-06-24,ARG,ARG,MALE,FORWARD,UNKNOWN,52747,Messi,30,12.0,,,,,,1.0,1.0,13.0
2011,50138,INT,Inter,Inter,Italy,Italia,45996,Samuel Eto'o,44.0,1981-03-10,CMR,CMR,MALE,FORWARD,UNKNOWN,84515,Eto'o,5,8.0,,,,,,,1.0,10.0
2011,50037,BAY,Bayern München,Bayern München,Germany,Alemania,62588,Mario Gomez,40.0,1985-07-10,GER,GER,MALE,FORWARD,STRIKER,50107,Gomez,33,8.0,,,,,,,,8.0
2011,52914,CHE,Chelsea,Chelsea,England,Inglaterra,27578,Nicolas Anelka,46.0,1979-03-14,FRA,FRA,MALE,FORWARD,UNKNOWN,,Anelka,18,7.0,,,,,,,1.0,9.0
2011,50051,RMA,Real Madrid,Real Madrid,Spain,España,63706,Cristiano Ronaldo,40.0,1985-02-05,POR,POR,MALE,FORWARD,STRIKER,2612795,Ronaldo,7,6.0,,,,,,,1.0,12.0
2011,50051,RMA,Real Madrid,Real Madrid,Spain,España,93321,Karim Benzema,37.0,1987-12-19,FRA,FRA,MALE,FORWARD,STRIKER,2607202,Benzema,9,6.0,,,,,,,,8.0
2011,52268,VAL,Valencia,Valencia,Spain,España,63944,Roberto Soldado,40.0,1985-05-27,ESP,,MALE,FORWARD,STRIKER,87959,SOLDADO,9,6.0,,,,,,,,7.0
2011,57388,SCH,Schalke,Schalke,Germany,Alemania,26583,Raúl González,48.0,1977-06-27,ESP,ESP,MALE,,,,,7,5.0,,,,,2.0,,,12.0
2011,50080,BAR,Barcelona,Barcelona,Spain,España,250002701,Pedro Rodríguez,38.0,1987-07-28,ESP,ESP,MALE,FORWARD,WINGER,52973,Pedro,9,5.0,,,,,1.0,,,12.0
2011,52682,MUN,Man Utd,Man Utd,England,Inglaterra,63891,Wayne Rooney,40.0,1985-10-24,ENG,ENG,MALE,FORWARD,STRIKER,52917,Rooney,10,4.0,,,,,1.0,,1.0,9.0
2011,50080,BAR,Barcelona,Barcelona,Spain,España,66414,David Villa,43.0,1981-12-03,ESP,ESP,MALE,FORWARD,STRIKER,2607186,Villa,9,4.0,,,,,,1.0,1.0,12.0
2011,57388,SCH,Schalke,Schalke,Germany,Alemania,91479,Jefferson Farfán,41.0,1984-10-26,PER,,MALE,MIDFIELDER,WINGER,53065,Farfan,8,4.0,,,,,,,,10.0
2011,52707,SHK,Shakhtar,Shakhtar,Ukraine,Ucrania,1904694,Luiz Adriano,38.0,1987-04-12,BRA,,MALE,FORWARD,STRIKER,,L. Adriano,12,4.0,,,,,,,,10.0
